2021622100083,2021,622100083,2,5,0,18,19,6,2,0,0,0,0,0,0,0,1,1,6,6,1,44,7,998,1,5,-1,3,W01001137,0,-1
2021991095600,2021,991095600,4,5,0,18,19,7,3,0,0,0,0,0,0,0,1,1,5,6,1,59,9,998,1,5,-1,1,-1,0,-1
2021421061826,2021,421061826,1,5,0,18,19,6,3,0,0,3,5,0,0,0,1,1,6,6,1,30,6,998,1,5,-1,10,E01021557,0,-1
2021991091580,2021,991091580,1,90,0,4,4,1,5,0,0,1,0,0,0,0,2,1,5,6,1,29,6,2287,2,7,-1,3,E01033562,0,-1
2021451103168,2021,451103168,1,9,0,1,1,1,5,0,0,6,0,0,0,0,2,1,5,6,1,44,7,3498,1,8,-1,9,E01028652,0,-1
2021371084623,2021,371084623,1,17,4,18,19,6,3,0,0,0,0,0,0,0,1,1,6,6,1,20,4,4400,2,7,-1,7,E01031197,0,-1
2021122100373,2021,122100373,2,17,0,10,10,1,5,0,0,1,0,0,0,0,2,1,1,1,1,36,7,4400,2,7,-1,5,E01027793,0,-1
2021041052737,2021,041052737,1,5,0,18,19,3,7,0,0,0,0,0,1,4,1,1,6,6,1,56,9,1000,1,13,-1,1,E01006604,0,-1
2021451030519,2021,451030519,1,5,0,18,19,2,6,0,0,1,0,0,0,0,1,1,2,2,1,59,9,1043,1,10,-1,4,E01003441,0,-1
2021520201069,2021,520201069,1,5,0,18,19,2,6,0,0,0,1,0,0,0,3,1,6,6,1,28,6,1043,1,6,-1,8,E01014506,0,-1
2021451110812,2021,451110812,1,5,0,18,19,5,1,0,0,0,0,0,0,0,1,1,5,6,1,46,8,1043,1,6,-1,9,E01030431,0,-1
2021461099602,2021,461099602,1,3,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,6,6,1,30,6,125,1,3,LEXMOTO ZSX,7,E01024518,0,-1
2021501100949,2021,501100949,1,3,0,17,19,1,5,0,0,0,0,0,0,0,1,1,5,6,1,18,4,125,1,1,LEXMOTO ZSX,5,E01019992,0,-1
2021371030271,2021,371030271,2,3,0,18,19,4,8,0,0,1,0,0,0,0,3,1,1,1,1,17,4,125,1,5,LEXMOTO ZSX,10,E01018288,0,-1
2021471078872,2021,471078872,1,3,0,18,19,3,7,0,0,2,2,0,0,0,0,1,2,2,1,26,6,124,1,5,LEXMOTO ZSX,1,E01031429,0,-1
202131C013621,2021,31C013621,2,3,0,15,15,5,1,0,0,8,0,0,0,0,3,1,6,6,1,30,6,125,1,2,LEXMOTO ZSX,2,E01013835,0,-1
2021010295844,2021,010295844,2,3,0,13,13,5,1,0,0,1,0,0,0,0,1,1,6,6,1,24,5,124,1,6,LEXMOTO ZSX,-1,-1,0,-1
2021501040899,2021,501040899,1,3,0,13,13,8,4,0,0,1,0,0,0,0,1,1,6,6,1,21,5,125,1,1,LEXMOTO ZSX,4,E01020070,0,-1
2021010341982,2021,010341982,1,3,0,18,19,5,1,0,0,1,0,0,0,0,4,1,2,2,1,23,5,125,1,4,LEXMOTO ZSX,4,E01000565,0,-1
2021501087778,2021,501087778,1,3,0,17,19,1,5,0,0,8,0,0,0,0,1,1,2,2,1,18,4,125,1,1,LEXMOTO ZSX,6,E01020204,0,-1
2021401121811,2021,401121811,2,3,0,18,19,1,5,0,0,1,0,0,1,0,1,1,5,6,1,22,5,125,1,2,LEXMOTO ZSX,2,E01023404,0,-1
2021552100871,2021,552100871,2,3,0,16,19,7,3,0,0,0,0,0,0,0,1,1,6,6,1,22,5,124,1,0,LEXMOTO ZSX,4,E01015385,0,-1
2021430341570,2021,430341570,2,2,0,18,19,2,6,0,0,1,0,0,0,0,1,1,6,6,1,20,4,125,1,1,LEXMOTO ZSX,10,E01028667,0,-1
202131B090321,2021,31B090321,2,3,0,13,13,7,3,0,0,8,0,0,0,0,1,1,6,6,1,17,4,125,1,4,LEXMOTO ZSX,9,E01028346,0,-1
2021440243174,2021,440243174,1,3,0,7,7,7,1,0,0,8,0,0,0,0,3,1,6,6,1,56,9,125,1,2,LEXMOTO ZSX,8,E01023080,0,-1
2021991042659,2021,991042659,1,3,0,18,19,7,3,0,0,1,0,0,0,0,1,1,6,6,1,25,5,125,1,5,LEXMOTO ZSX,2,-1,0,-1
2021161031057,2021,161031057,2,3,0,18,19,7,3,0,0,2,0,0,0,0,1,1,5,6,1,32,6,125,1,2,LEXMOTO ZSX,6,E01013105,0,-1
